attr_data_ID,annotation_ID,attr_ID,attr_val
59870,3884,4,Opt-out link
59871,3885,4,Opt-out link
59872,3886,4,Opt-out link
59873,3887,4,Opt-out link
59874,3888,4,Opt-out link
59875,4282,4,Third-party privacy controls
59876,4283,4,Third-party privacy controls
59877,4284,4,Third-party privacy controls
59878,4285,4,Third-party privacy controls
59879,3872,4,Opt-out via contacting company
59880,15742,4,Unspecified
59881,20857,4,Opt-out link
59882,20859,4,Opt-out link
59883,15796,4,not-selected
59884,15799,4,not-selected
59885,15801,4,not-selected
59886,15802,4,not-selected
59887,15803,4,not-selected
59888,20863,4,Unspecified
59889,20864,4,Unspecified
59890,20865,4,Unspecified
59891,23071,4,not-selected
59892,20870,4,Dont use service/feature
59893,20871,4,Dont use service/feature
59894,20872,4,Dont use service/feature
59895,20873,4,Dont use service/feature
59896,16291,4,Third-party privacy controls
59897,20874,4,Dont use service/feature
59898,23106,4,Opt-in
59899,16440,4,not-selected
59900,16443,4,Other
59901,20890,4,Dont use service/feature
59902,23121,4,Dont use service/feature
59903,16451,4,not-selected
59904,16459,4,Other
59905,23133,4,Opt-in
59906,16478,4,Other
59907,23150,4,not-selected
59908,23153,4,Opt-in
59909,20908,4,Dont use service/feature
59910,20909,4,Dont use service/feature
59911,20910,4,Dont use service/feature
59912,23194,4,Opt-in
59913,23195,4,Opt-in
59914,23197,4,Opt-in
59915,23198,4,Opt-in
59916,16585,4,not-selected
59917,16586,4,not-selected
59918,20924,4,Dont use service/feature
59919,20925,4,Dont use service/feature
59920,23262,4,Unspecified
59921,23263,4,Unspecified
59922,16833,4,Opt-in
59923,20931,4,Opt-in
59924,23268,4,Opt-in
59925,16842,4,not-selected
59926,20940,4,Unspecified
59927,23241,4,Unspecified
59928,16843,4,not-selected
59929,16844,4,Unspecified
59930,20941,4,Unspecified
59931,20942,4,Unspecified
59932,23242,4,Unspecified
59933,23243,4,Unspecified
59934,23244,4,Unspecified
59935,23245,4,Unspecified
59936,23248,4,Unspecified
59937,23249,4,Unspecified
59938,16845,4,not-selected
59939,16846,4,not-selected
59940,20943,4,Unspecified
59941,20944,4,Unspecified
59942,20945,4,Unspecified
59943,23250,4,Unspecified
59944,23252,4,Unspecified
59945,24832,4,Unspecified
59946,25531,4,Unspecified
59947,25532,4,Unspecified
59948,21533,4,Unspecified
59949,25560,4,Unspecified
59950,23643,4,Third-party privacy controls
59951,25575,4,Unspecified
59952,23519,4,Unspecified
59953,23520,4,Unspecified
59954,23531,4,Unspecified
59955,23548,4,Opt-in
59956,23549,4,Opt-in
59957,23559,4,Opt-in
59958,23560,4,Opt-in
59959,23561,4,Opt-in
59960,23564,4,Opt-in
59961,25599,4,Unspecified
59962,23570,4,Unspecified
59963,23581,4,Other
59964,23594,4,Other
59965,5982,4,Unspecified
59966,6750,4,Unspecified
59967,6751,4,Unspecified
59968,4942,4,Unspecified
59969,5985,4,Unspecified
59970,6761,4,Unspecified
59971,4945,4,Unspecified
59972,5981,4,Unspecified
59973,6766,4,Unspecified
59974,17366,4,Unspecified
59975,17367,4,Unspecified
59976,18241,4,not-selected
59977,18242,4,not-selected
59978,18243,4,not-selected
59979,16955,4,not-selected
59980,18245,4,not-selected
59981,18246,4,not-selected
59982,17381,4,Unspecified
59983,17382,4,Unspecified
59984,16957,4,Dont use service/feature
59985,18247,4,not-selected
59986,17615,4,Opt-in
59987,17616,4,Opt-in
59988,17617,4,Opt-in
59989,17618,4,Opt-in
59990,17619,4,Opt-in
59991,18248,4,not-selected
59992,18249,4,not-selected
59993,16963,4,Dont use service/feature
59994,17385,4,Dont use service/feature
59995,16968,4,not-selected
59996,16970,4,not-selected
59997,17388,4,Unspecified
59998,17389,4,Unspecified
59999,16980,4,Other
60000,18253,4,not-selected
60001,17624,4,Opt-in
60002,17005,4,not-selected
60003,18260,4,not-selected
60004,17404,4,Unspecified
60005,17017,4,not-selected
60006,17018,4,not-selected
60007,17019,4,not-selected
60008,18268,4,not-selected
60009,18269,4,not-selected
60010,17416,4,Unspecified
60011,17417,4,Unspecified
60012,17418,4,Unspecified
60013,17419,4,Unspecified
60014,17029,4,not-selected
60015,17030,4,not-selected
60016,18271,4,not-selected
60017,17423,4,Unspecified
60018,17424,4,Unspecified
60019,17032,4,not-selected
60020,17034,4,not-selected
60021,17036,4,not-selected
60022,18272,4,not-selected
60023,17425,4,Unspecified
60024,17426,4,Unspecified
60025,17427,4,Unspecified
60026,17040,4,Third-party privacy controls
60027,17041,4,Third-party privacy controls
60028,18275,4,Third-party privacy controls
60029,17430,4,Third-party privacy controls
60030,17431,4,Unspecified
60031,17057,4,not-selected
60032,17066,4,not-selected
60033,18282,4,not-selected
60034,17443,4,Unspecified
60035,17444,4,Unspecified
60036,17071,4,Opt-in
60037,18284,4,Opt-in
60038,17447,4,Opt-in
60039,17072,4,not-selected
60040,18285,4,not-selected
60041,17448,4,Unspecified
60042,17075,4,not-selected
60043,17076,4,not-selected
60044,18286,4,not-selected
60045,17449,4,Unspecified
60046,17079,4,Opt-out via contacting company
60047,18287,4,Opt-out via contacting company
60048,17629,4,Opt-out via contacting company
60049,17630,4,Opt-out via contacting company
60050,17631,4,Opt-out via contacting company
60051,17081,4,not-selected
60052,18288,4,not-selected
60053,17452,4,Opt-in
60054,17453,4,Opt-in
60055,17082,4,not-selected
60056,18289,4,not-selected
60057,17578,4,Unspecified
60058,17579,4,Unspecified
60059,17580,4,Unspecified
60060,17581,4,Unspecified
60061,18290,4,not-selected
60062,18291,4,not-selected
60063,17583,4,Unspecified
60064,17584,4,Unspecified
60065,17090,4,Other
60066,17637,4,Opt-in
60067,17095,4,not-selected
60068,17096,4,not-selected
60069,17591,4,Opt-in
60070,17592,4,Opt-in
60071,17101,4,not-selected
60072,17641,4,Unspecified
60073,17117,4,not-selected
60074,17118,4,not-selected
60075,18305,4,not-selected
60076,18306,4,not-selected
60077,17604,4,Unspecified
60078,17605,4,Unspecified
60079,17647,4,Unspecified
60080,17648,4,Unspecified
60081,21,4,Unspecified
60082,22,4,Unspecified
60083,95,4,Unspecified
60084,736,4,Unspecified
60085,35,4,Unspecified
60086,41,4,Unspecified
60087,818,4,Unspecified
60088,68,4,Unspecified
60089,69,4,Opt-in
60090,123,4,Opt-in
60091,860,4,not-selected
60092,47,4,Unspecified
60093,124,4,Unspecified
60094,861,4,Unspecified
60095,126,4,Unspecified
60096,862,4,Unspecified
60097,127,4,Unspecified
60098,128,4,Unspecified
60099,863,4,Unspecified
60100,131,4,Unspecified
60101,431,4,Unspecified
60102,133,4,Unspecified
60103,869,4,Unspecified
60104,136,4,Unspecified
60105,434,4,Unspecified
60106,871,4,Unspecified
60107,872,4,Unspecified
60108,876,4,Unspecified
60109,879,4,Unspecified
60110,147,4,Unspecified
60111,442,4,Unspecified
60112,443,4,Unspecified
60113,881,4,Unspecified
60114,148,4,Unspecified
60115,149,4,Unspecified
60116,445,4,Unspecified
60117,892,4,Unspecified
60118,150,4,Unspecified
60119,151,4,Unspecified
60120,152,4,Unspecified
60121,446,4,Unspecified
60122,447,4,Unspecified
60123,448,4,Unspecified
60124,894,4,Unspecified
60125,895,4,Unspecified
60126,451,4,Unspecified
60127,155,4,Unspecified
60128,455,4,Unspecified
60129,941,4,Opt-in
60130,156,4,Unspecified
60131,158,4,Opt-out link
60132,452,4,Opt-in
60133,946,4,Opt-in
60134,175,4,Unspecified
60135,176,4,Unspecified
60136,510,4,Unspecified
60137,511,4,Unspecified
60138,968,4,Unspecified
60139,996,4,Unspecified
60140,184,4,Unspecified
60141,526,4,Unspecified
60142,1009,4,Unspecified
60143,2967,4,Unspecified
60144,2968,4,Unspecified
60145,2969,4,Unspecified
60146,2970,4,Unspecified
60147,2971,4,Unspecified
60148,2972,4,Unspecified
60149,3738,4,Unspecified
60150,3739,4,Unspecified
60151,3740,4,Unspecified
60152,4169,4,Unspecified
60153,4170,4,Unspecified
60154,4171,4,Unspecified
60155,3750,4,Opt-in
60156,3751,4,Opt-in
60157,3759,4,Unspecified
60158,4180,4,Unspecified
60159,2993,4,Unspecified
60160,3767,4,Unspecified
60161,4183,4,Unspecified
60162,2994,4,Unspecified
60163,2995,4,Unspecified
60164,3769,4,Unspecified
60165,3770,4,Unspecified
60166,4185,4,Unspecified
60167,2996,4,Unspecified
60168,2997,4,Unspecified
60169,2998,4,Unspecified
60170,3771,4,Unspecified
60171,3772,4,Unspecified
60172,3773,4,Unspecified
60173,4186,4,Unspecified
60174,2999,4,Unspecified
60175,3774,4,Dont use service/feature
60176,4187,4,Unspecified
60177,3002,4,Unspecified
60178,4193,4,Unspecified
60179,3780,4,Unspecified
60180,4160,4,Unspecified
60181,3729,4,Unspecified
60182,7919,4,Unspecified
60183,24022,4,Unspecified
60184,24023,4,Unspecified
60185,24024,4,Unspecified
60186,24025,4,Unspecified
60187,24026,4,Other
60188,24027,4,Other
60189,7924,4,Opt-out via contacting company
60190,7925,4,Opt-out link
60191,7926,4,First-party privacy controls
60192,7927,4,Opt-out via contacting company
60193,7928,4,Opt-out link
60194,7929,4,First-party privacy controls
60195,9245,4,Opt-out via contacting company
60196,24033,4,Opt-out via contacting company
60197,24034,4,Opt-out via contacting company
60198,24035,4,Opt-out via contacting company
60199,24036,4,Opt-out via contacting company
60200,24755,4,Opt-out via contacting company
60201,24756,4,Opt-out link
60202,7930,4,Unspecified
60203,7931,4,Unspecified
60204,7932,4,Unspecified
60205,7933,4,Unspecified
60206,7934,4,Dont use service/feature
60207,9247,4,not-selected
60208,9248,4,Opt-in
60209,9251,4,Other
60210,24758,4,Unspecified
60211,24759,4,Other
60212,24760,4,Other
60213,24761,4,Other
60214,7938,4,Unspecified
60215,24763,4,Unspecified
60216,8084,4,Unspecified
60217,9253,4,not-selected
60218,24764,4,Unspecified
60219,24765,4,Unspecified
60220,8091,4,Unspecified
60221,8093,4,Unspecified
60222,8094,4,Unspecified
60223,8095,4,Unspecified
60224,8096,4,Unspecified
60225,8097,4,Unspecified
60226,9257,4,not-selected
60227,24772,4,Unspecified
60228,8098,4,Unspecified
60229,9258,4,not-selected
60230,24773,4,Unspecified
60231,9261,4,not-selected
60232,24793,4,Unspecified
60233,24794,4,Unspecified
60234,8104,4,Third-party privacy controls
60235,8105,4,Third-party privacy controls
60236,8106,4,Third-party privacy controls
60237,8107,4,Third-party privacy controls
60238,24799,4,Opt-out link
60239,24800,4,Opt-out link
60240,24801,4,Opt-out link
60241,24802,4,Opt-out link
60242,24803,4,Opt-out link
60243,24804,4,Opt-out link
60244,8677,4,Unspecified
60245,10905,4,not-selected
60246,24052,4,Opt-in
60247,8678,4,Unspecified
60248,10906,4,not-selected
60249,24053,4,Opt-in
60250,8679,4,Dont use service/feature
60251,8680,4,Dont use service/feature
60252,10907,4,not-selected
60253,24058,4,Opt-in
60254,24059,4,Opt-in
60255,24060,4,Opt-in
60256,8683,4,Opt-in
60257,8689,4,Unspecified
60258,10935,4,not-selected
60259,10937,4,not-selected
60260,24072,4,Unspecified
60261,8692,4,Unspecified
60262,10947,4,not-selected
60263,24075,4,Unspecified
60264,8693,4,Unspecified
60265,10955,4,not-selected
60266,24076,4,Unspecified
60267,24077,4,Unspecified
60268,24078,4,Unspecified
60269,24079,4,Unspecified
60270,11035,4,Other
60271,8717,4,Opt-in
60272,8718,4,Opt-in
60273,11120,4,Opt-in
60274,11123,4,Opt-in
60275,24100,4,Opt-in
60276,24101,4,Unspecified
60277,11124,4,not-selected
60278,24104,4,Unspecified
60279,24105,4,Unspecified
60280,2015,4,Unspecified
60281,2282,4,Unspecified
60282,2802,4,Unspecified
60283,2027,4,Dont use service/feature
60284,2030,4,Unspecified
60285,2032,4,Unspecified
60286,2289,4,Unspecified
60287,2805,4,Unspecified
60288,2807,4,Unspecified
60289,2045,4,Browser/device privacy controls
60290,2046,4,Browser/device privacy controls
60291,2048,4,Browser/device privacy controls
60292,2315,4,Browser/device privacy controls
60293,2316,4,Browser/device privacy controls
60294,2317,4,Browser/device privacy controls
60295,2055,4,Unspecified
60296,2318,4,Unspecified
60297,2814,4,Unspecified
60298,2060,4,Unspecified
60299,2319,4,Unspecified
60300,2097,4,Unspecified
60301,2326,4,Unspecified
60302,2822,4,Unspecified
60303,2103,4,Unspecified
60304,2325,4,Unspecified
60305,2828,4,Unspecified
60306,2104,4,Unspecified
60307,2324,4,Unspecified
60308,2106,4,Unspecified
60309,2108,4,Unspecified
60310,2330,4,Unspecified
60311,2830,4,Unspecified
60312,2831,4,Unspecified
60313,2125,4,Unspecified
60314,2334,4,Unspecified
60315,2823,4,Unspecified
60316,2134,4,Unspecified
60317,2336,4,Unspecified
60318,2839,4,Unspecified
60319,2138,4,Unspecified
60320,2267,4,Unspecified
60321,2824,4,Unspecified
60322,9914,4,Unspecified
60323,9420,4,not-selected
60324,9822,4,not-selected
60325,9915,4,Unspecified
60326,9421,4,not-selected
60327,9422,4,not-selected
60328,9823,4,not-selected
60329,9917,4,Unspecified
60330,9423,4,not-selected
60331,9824,4,not-selected
60332,9921,4,Unspecified
60333,9826,4,not-selected
60334,9433,4,not-selected
60335,9925,4,Unspecified
60336,9434,4,not-selected
60337,9435,4,not-selected
60338,9436,4,not-selected
60339,9437,4,not-selected
60340,9830,4,not-selected
60341,9927,4,Unspecified
60342,9928,4,Unspecified
60343,9438,4,not-selected
60344,9439,4,not-selected
60345,9440,4,not-selected
60346,9832,4,not-selected
60347,9929,4,Opt-in
60348,9937,4,Unspecified
60349,9939,4,Unspecified
60350,13744,4,not-selected
60351,14958,4,Unspecified
60352,24594,4,Unspecified
60353,24595,4,Unspecified
60354,24596,4,Unspecified
60355,24597,4,Unspecified
60356,13746,4,Unspecified
60357,13747,4,Unspecified
60358,14960,4,Unspecified
60359,14961,4,Unspecified
60360,24600,4,Unspecified
60361,24601,4,Unspecified
60362,24602,4,Unspecified
60363,24603,4,Unspecified
60364,24604,4,Unspecified
60365,24605,4,Unspecified
60366,11173,4,not-selected
60367,11178,4,not-selected
60368,12584,4,not-selected
60369,9970,4,not-selected
60370,12591,4,not-selected
60371,11205,4,not-selected
60372,11206,4,not-selected
60373,12594,4,not-selected
60374,10028,4,not-selected
60375,10029,4,not-selected
60376,11208,4,not-selected
60377,11211,4,not-selected
60378,11212,4,not-selected
60379,11213,4,not-selected
60380,11214,4,Opt-in
60381,11221,4,not-selected
60382,11222,4,not-selected
60383,11223,4,not-selected
60384,11224,4,not-selected
60385,11225,4,not-selected
60386,11226,4,not-selected
60387,11227,4,not-selected
60388,12598,4,not-selected
60389,10405,4,Unspecified
60390,10406,4,Unspecified
60391,10413,4,Opt-in
60392,11239,4,Third-party privacy controls
60393,11240,4,Browser/device privacy controls
60394,12600,4,Browser/device privacy controls
60395,10441,4,Third-party privacy controls
60396,10442,4,Browser/device privacy controls
60397,11241,4,not-selected
60398,11242,4,not-selected
60399,12601,4,not-selected
60400,10491,4,Unspecified
60401,10492,4,Unspecified
60402,10493,4,Unspecified
60403,10494,4,Unspecified
60404,11260,4,not-selected
60405,11261,4,not-selected
60406,12606,4,not-selected
60407,10503,4,Unspecified
60408,12607,4,not-selected
60409,10476,4,Other
60410,12608,4,not-selected
60411,10505,4,Unspecified
60412,10506,4,Unspecified
60413,10507,4,Unspecified
60414,10508,4,Unspecified
60415,11266,4,not-selected
60416,11267,4,not-selected
60417,12610,4,not-selected
60418,10468,4,Unspecified
60419,12611,4,not-selected
60420,11272,4,not-selected
60421,11273,4,not-selected
60422,12613,4,not-selected
60423,10510,4,Unspecified
60424,11274,4,not-selected
60425,12614,4,not-selected
60426,10463,4,Unspecified
60427,11276,4,not-selected
60428,11278,4,not-selected
60429,12615,4,not-selected
60430,10527,4,Unspecified
60431,10528,4,Unspecified
60432,12616,4,not-selected
60433,12617,4,not-selected
60434,10524,4,Unspecified
60435,11281,4,not-selected
60436,12618,4,not-selected
60437,11294,4,not-selected
60438,11295,4,not-selected
60439,11296,4,not-selected
60440,11297,4,not-selected
60441,11298,4,not-selected
60442,11299,4,not-selected
60443,12625,4,not-selected
60444,12626,4,not-selected
60445,12627,4,not-selected
60446,10511,4,not-selected
60447,10512,4,not-selected
60448,10513,4,not-selected
60449,10514,4,Unspecified
60450,10515,4,Unspecified
60451,2398,4,Unspecified
60452,3254,4,Unspecified
60453,3320,4,Dont use service/feature
60454,3267,4,Unspecified
60455,3334,4,Browser/device privacy controls
60456,3335,4,Browser/device privacy controls
60457,2414,4,Opt-in
60458,3336,4,Opt-in
60459,3337,4,not-selected
60460,3387,4,Unspecified
60461,2423,4,Unspecified
60462,2424,4,Unspecified
60463,3349,4,Unspecified
60464,3350,4,Unspecified
60465,3351,4,Unspecified
60466,3396,4,Unspecified
60467,3397,4,Unspecified
60468,3398,4,Unspecified
60469,2425,4,Unspecified
60470,2426,4,Unspecified
60471,3352,4,Unspecified
60472,3353,4,Unspecified
60473,3354,4,Unspecified
60474,3399,4,Unspecified
60475,3400,4,Unspecified
60476,3401,4,Unspecified
60477,2427,4,Unspecified
60478,3356,4,Unspecified
60479,3357,4,Unspecified
60480,3358,4,Unspecified
60481,3359,4,Unspecified
60482,3360,4,Unspecified
60483,3411,4,Unspecified
60484,3412,4,Unspecified
60485,3413,4,Unspecified
60486,3414,4,Unspecified
60487,2431,4,Opt-out link
60488,3361,4,Unspecified
60489,3407,4,Unspecified
60490,3408,4,Unspecified
60491,3409,4,Unspecified
60492,2433,4,Unspecified
60493,2434,4,Unspecified
60494,3362,4,Unspecified
60495,3363,4,Unspecified
60496,3402,4,Unspecified
60497,2438,4,Unspecified
60498,3364,4,Unspecified
60499,3365,4,Unspecified
60500,3415,4,Unspecified
60501,3416,4,Unspecified
60502,8194,4,Dont use service/feature
60503,8196,4,Dont use service/feature
60504,8199,4,Dont use service/feature
60505,9340,4,not-selected
60506,24855,4,Opt-in
60507,8213,4,Dont use service/feature
60508,8214,4,Dont use service/feature
60509,24874,4,Opt-in
60510,8220,4,Unspecified
60511,8221,4,Unspecified
60512,8222,4,Unspecified
60513,8223,4,Unspecified
60514,8224,4,Unspecified
60515,8225,4,Unspecified
60516,9348,4,not-selected
60517,8226,4,Unspecified
60518,9350,4,not-selected
60519,24883,4,Unspecified
60520,24884,4,Unspecified
60521,24885,4,Unspecified
60522,24886,4,Unspecified
60523,8239,4,Dont use service/feature
60524,24895,4,Dont use service/feature
60525,9368,4,not-selected
60526,24907,4,Unspecified
60527,24908,4,Unspecified
60528,8261,4,Unspecified
60529,24909,4,Opt-in
60530,8262,4,Unspecified
60531,9371,4,not-selected
60532,24910,4,Unspecified
60533,8263,4,Opt-in
60534,9372,4,Dont use service/feature
60535,24985,4,Opt-in
60536,24986,4,Opt-in
60537,24987,4,Opt-in
60538,8264,4,Unspecified
60539,24993,4,Unspecified
60540,8265,4,Unspecified
60541,24992,4,Unspecified
60542,24994,4,Opt-in
60543,24995,4,Opt-in
60544,8268,4,Unspecified
60545,24996,4,Unspecified
60546,8269,4,Opt-in
60547,9373,4,not-selected
60548,24997,4,Opt-in
60549,24999,4,Opt-in
60550,8270,4,Unspecified
60551,8271,4,Unspecified
60552,9374,4,not-selected
60553,25000,4,Unspecified
60554,25001,4,Unspecified
60555,8272,4,Unspecified
60556,9375,4,not-selected
60557,25002,4,Unspecified
60558,8273,4,Opt-in
60559,24913,4,Opt-in
60560,8277,4,Dont use service/feature
60561,9377,4,not-selected
60562,25027,4,Opt-in
60563,25028,4,Opt-in
60564,25029,4,Opt-in
60565,25030,4,Opt-in
60566,25031,4,Opt-in
60567,25032,4,Opt-in
60568,25033,4,Opt-in
60569,25034,4,Opt-in
60570,9378,4,not-selected
60571,25036,4,Opt-out link
60572,25037,4,Opt-out link
60573,25038,4,Opt-out link
60574,8282,4,Third-party privacy controls
60575,8283,4,Third-party privacy controls
60576,9379,4,Opt-out link
60577,25003,4,Opt-out link
60578,25004,4,Opt-out link
60579,25005,4,Opt-out link
60580,25006,4,Opt-out link
60581,8285,4,Opt-in
60582,8286,4,Opt-in
60583,9381,4,Opt-out via contacting company
60584,8293,4,First-party privacy controls
60585,9564,4,Opt-out via contacting company
60586,25023,4,Opt-out via contacting company
60587,25024,4,Opt-out via contacting company
60588,25026,4,Unspecified
60589,8298,4,Dont use service/feature
60590,25045,4,Opt-in
60591,5751,4,Unspecified
60592,6632,4,Unspecified
60593,7387,4,Unspecified
60594,5760,4,Unspecified
60595,6649,4,Unspecified
60596,7403,4,Unspecified
60597,7404,4,Unspecified
60598,7405,4,Unspecified
60599,7406,4,Unspecified
60600,7407,4,Unspecified
60601,5762,4,Unspecified
60602,5763,4,Unspecified
60603,5764,4,Unspecified
60604,5765,4,Unspecified
60605,5766,4,Unspecified
60606,5767,4,Unspecified
60607,5768,4,Unspecified
60608,6646,4,Unspecified
60609,6647,4,Unspecified
60610,6648,4,Unspecified
60611,7393,4,Unspecified
60612,7394,4,Unspecified
60613,7395,4,Unspecified
60614,7396,4,Unspecified
60615,7397,4,Unspecified
60616,7398,4,Unspecified
60617,5158,4,Unspecified
60618,6232,4,Unspecified
60619,6233,4,Unspecified
60620,6953,4,Unspecified
60621,6954,4,Unspecified
60622,5179,4,Browser/device privacy controls
60623,6293,4,Browser/device privacy controls
60624,7004,4,Browser/device privacy controls
60625,5183,4,Unspecified
60626,5196,4,Unspecified
60627,5197,4,Unspecified
60628,5198,4,Unspecified
60629,5199,4,Unspecified
60630,5200,4,Unspecified
60631,6259,4,Unspecified
60632,6260,4,Unspecified
60633,6261,4,Unspecified
60634,6262,4,Unspecified
60635,6263,4,Unspecified
60636,7025,4,Unspecified
60637,7026,4,Unspecified
60638,7027,4,Unspecified
60639,7028,4,Unspecified
60640,7029,4,Unspecified
60641,7030,4,Unspecified
60642,6258,4,Unspecified
60643,7010,4,Unspecified
60644,7011,4,Unspecified
60645,7012,4,Unspecified
60646,6257,4,Unspecified
60647,7006,4,Unspecified
60648,5203,4,Unspecified
60649,5204,4,Unspecified
60650,5205,4,Unspecified
60651,5206,4,Unspecified
60652,6255,4,Opt-in
60653,7008,4,Unspecified
60654,7009,4,Unspecified
60655,6975,4,Unspecified
60656,20765,4,not-selected
60657,22810,4,Unspecified
60658,22811,4,Unspecified
60659,22812,4,Unspecified
60660,22813,4,Unspecified
60661,20820,4,not-selected
60662,23385,4,Unspecified
60663,23386,4,Unspecified
60664,23387,4,Unspecified
60665,23388,4,Unspecified
60666,20821,4,Browser/device privacy controls
60667,22819,4,Opt-in
60668,22820,4,Unspecified
60669,22821,4,Unspecified
60670,20822,4,not-selected
60671,21394,4,Unspecified
60672,22822,4,Unspecified
60673,22824,4,Unspecified
60674,23390,4,Unspecified
60675,23079,4,Unspecified
60676,23080,4,Unspecified
60677,23081,4,Unspecified
60678,23082,4,Unspecified
60679,23083,4,Unspecified
60680,23084,4,Unspecified
60681,23086,4,Unspecified
60682,23087,4,Unspecified
60683,23089,4,Unspecified
60684,23100,4,Opt-in
60685,23101,4,Opt-in
60686,23107,4,Unspecified
60687,23112,4,Opt-in
60688,23405,4,Unspecified
60689,23406,4,Unspecified
60690,23407,4,Unspecified
60691,23408,4,Unspecified
60692,23410,4,Unspecified
60693,23411,4,Unspecified
60694,23412,4,Unspecified
60695,23413,4,Unspecified
60696,23414,4,Unspecified
60697,23415,4,Unspecified
60698,23416,4,Unspecified
60699,23417,4,Unspecified
60700,23418,4,Unspecified
60701,23419,4,Unspecified
60702,23420,4,Opt-in
60703,21597,4,Third-party privacy controls
60704,23139,4,Other
60705,23140,4,Other
60706,21423,4,Unspecified
60707,21611,4,not-selected
60708,23148,4,Unspecified
60709,21425,4,Third-party privacy controls
60710,21613,4,Third-party privacy controls
60711,23158,4,Unspecified
60712,23437,4,Opt-in
60713,23438,4,Opt-in
60714,21447,4,Opt-in
60715,21448,4,Opt-in
60716,21873,4,Opt-in
60717,21874,4,not-selected
60718,23218,4,Opt-in
60719,23219,4,Opt-in
60720,23223,4,Unspecified
60721,23224,4,Unspecified
60722,21449,4,Opt-in
60723,21891,4,First-party privacy controls
60724,23230,4,Opt-in
60725,23232,4,Unspecified
60726,21450,4,Other
60727,21451,4,Other
60728,21896,4,Opt-out link
60729,23235,4,Unspecified
60730,23236,4,Unspecified
60731,21898,4,not-selected
60732,23447,4,Opt-in
60733,21453,4,Opt-in
60734,21454,4,Opt-in
60735,21455,4,Opt-in
60736,21912,4,Opt-in
60737,21913,4,Opt-out via contacting company
60738,23449,4,Opt-in
60739,23450,4,Opt-in
60740,23451,4,Opt-in
60741,23452,4,Opt-in
60742,23453,4,Opt-in
60743,23454,4,Opt-in
60744,21456,4,Unspecified
60745,21914,4,not-selected
60746,23239,4,Unspecified
60747,23240,4,Unspecified
60748,21457,4,Unspecified
60749,21915,4,not-selected
60750,23246,4,Unspecified
60751,23247,4,Unspecified
60752,21458,4,Unspecified
60753,21918,4,not-selected
60754,23251,4,Unspecified
60755,21459,4,Unspecified
60756,21933,4,not-selected
60757,23253,4,Unspecified
60758,21460,4,Unspecified
60759,21934,4,not-selected
60760,23256,4,Unspecified
60761,23259,4,Unspecified
60762,23260,4,Unspecified
60763,21461,4,Opt-in
60764,21936,4,Opt-in
60765,23264,4,Opt-in
60766,21462,4,Unspecified
60767,21463,4,Unspecified
60768,21946,4,not-selected
60769,23290,4,Unspecified
60770,23291,4,Unspecified
60771,21464,4,Unspecified
60772,21947,4,not-selected
60773,23292,4,Unspecified
60774,21465,4,Unspecified
60775,21949,4,not-selected
60776,23293,4,Unspecified
60777,23294,4,Unspecified
60778,23329,4,Opt-in
60779,23330,4,Opt-in
60780,14860,4,Unspecified
60781,14861,4,Unspecified
60782,16041,4,not-selected
60783,14864,4,Unspecified
60784,14865,4,Unspecified
60785,14866,4,Unspecified
60786,16043,4,not-selected
60787,16044,4,not-selected
60788,14059,4,Unspecified
60789,14060,4,Unspecified
60790,14061,4,Unspecified
60791,14062,4,Unspecified
60792,14063,4,Unspecified
60793,14825,4,Unspecified
60794,14185,4,not-selected
60795,20008,4,Unspecified
60796,20009,4,Unspecified
60797,14826,4,Other
60798,14186,4,Dont use service/feature
60799,20186,4,Opt-in
60800,14841,4,Unspecified
60801,14205,4,not-selected
60802,20162,4,Unspecified
60803,14844,4,Unspecified
60804,14207,4,not-selected
60805,14208,4,not-selected
60806,14209,4,not-selected
60807,14210,4,not-selected
60808,20163,4,Unspecified
60809,14213,4,not-selected
60810,14214,4,not-selected
60811,14215,4,not-selected
60812,14216,4,not-selected
60813,20168,4,Unspecified
60814,20169,4,Unspecified
60815,20170,4,Unspecified
60816,20171,4,Unspecified
60817,221,4,Unspecified
60818,547,4,Unspecified
60819,1087,4,Unspecified
60820,222,4,Unspecified
60821,223,4,Unspecified
60822,549,4,Unspecified
60823,550,4,Unspecified
60824,1089,4,Opt-in
60825,224,4,Unspecified
60826,225,4,Unspecified
60827,576,4,Unspecified
60828,577,4,Unspecified
60829,1090,4,Unspecified
60830,1091,4,Unspecified
60831,1092,4,Dont use service/feature
60832,226,4,Unspecified
60833,227,4,Unspecified
60834,578,4,Unspecified
60835,579,4,Unspecified
60836,1093,4,Unspecified
60837,229,4,Dont use service/feature
60838,546,4,Dont use service/feature
60839,1095,4,Dont use service/feature
60840,230,4,Unspecified
60841,231,4,Unspecified
60842,232,4,Unspecified
60843,233,4,Unspecified
60844,542,4,Unspecified
60845,543,4,Unspecified
60846,544,4,Unspecified
60847,1096,4,Unspecified
60848,1102,4,Unspecified
60849,1103,4,Unspecified
60850,234,4,Unspecified
60851,541,4,Unspecified
60852,1115,4,Unspecified
60853,235,4,Opt-in
60854,540,4,Opt-in
60855,1120,4,Opt-in
60856,236,4,Unspecified
60857,539,4,Unspecified
60858,1122,4,Unspecified
60859,252,4,Unspecified
60860,253,4,Unspecified
60861,254,4,Unspecified
60862,255,4,Unspecified
60863,599,4,Unspecified
